year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,5
1926,0,0
1927,5,0
1928,0,5
1929,0,0
1930,0,5
1931,0,9
1932,0,12
1933,0,12
1934,0,7
1935,0,9
1936,0,9
1937,0,14
1938,0,12
1939,0,6
1940,0,13
1941,0,8
1942,0,9
1943,0,13
1944,0,13
1945,0,9
1946,0,15
1947,0,31
1948,0,22
1949,0,18
1950,0,24
1951,0,33
1952,0,25
1953,7,9
1954,0,22
1955,0,20
1956,0,37
1957,0,29
1958,0,25
1959,0,37
1960,0,39
1961,0,25
1962,0,34
1963,0,30
1964,0,25
1965,6,34
1966,0,23
1967,0,27
1968,0,30
1969,0,29
1970,0,30
1971,0,30
1972,0,30
1973,0,26
1974,0,21
1975,0,40
1976,0,26
1977,0,21
1978,0,19
1979,0,26
1980,0,28
1981,6,20
1982,0,25
1983,0,27
1984,0,24
1985,0,32
1986,0,32
1987,0,35
1988,0,36
1989,0,33
1990,0,46
1991,0,43
1992,0,39
1993,5,45
1994,6,40
1995,0,57
1996,0,48
1997,0,37
1998,0,43
1999,0,57
2000,0,58
2001,0,41
2002,0,52
2003,0,44
2004,0,67
2005,0,54
2006,5,68
2007,0,94
2008,0,72
2009,0,54
2010,0,58
2011,0,48
2012,5,43
2013,0,47
2014,5,48
2015,0,31
2016,0,57
2017,6,45
2018,0,33
2019,8,33
