year,Boys,Girls
1880,10,0
1881,10,0
1882,26,0
1883,19,0
1884,40,5
1885,44,0
1886,36,6
1887,69,0
1888,77,0
1889,103,5
1890,119,0
1891,124,0
1892,172,0
1893,189,5
1894,197,7
1895,184,0
1896,218,0
1897,237,8
1898,265,0
1899,232,0
1900,266,0
1901,217,0
1902,238,6
1903,276,11
1904,281,0
1905,273,5
1906,277,5
1907,276,0
1908,364,0
1909,345,8
1910,394,7
1911,435,7
1912,613,7
1913,697,11
1914,821,14
1915,1175,26
1916,1332,17
1917,1261,16
1918,1341,15
1919,1181,16
1920,1304,21
1921,1297,21
1922,1207,17
1923,1169,18
1924,1059,16
1925,976,15
1926,912,8
1927,845,18
1928,806,13
1929,679,13
1930,634,8
1931,571,12
1932,502,6
1933,507,15
1934,462,8
1935,429,7
1936,395,8
1937,366,10
1938,377,6
1939,327,0
1940,328,5
1941,301,5
1942,311,7
1943,300,0
1944,281,0
1945,260,8
1946,284,0
1947,255,0
1948,245,0
1949,238,5
1950,228,8
1951,250,0
1952,226,5
1953,256,8
1954,237,0
1955,216,0
1956,232,0
1957,187,0
1958,177,0
1959,204,0
1960,183,0
1961,165,0
1962,94,0
1963,109,5
1964,105,0
1965,84,0
1966,71,0
1967,70,0
1968,56,0
1969,49,0
1970,67,5
1971,41,0
1972,31,0
1973,33,0
1974,25,0
1975,22,0
1976,16,0
1977,20,0
1978,16,0
1979,28,0
1980,17,0
1981,28,0
1982,31,0
1983,17,0
1984,21,0
1985,13,0
1986,5,0
1987,8,0
1988,19,0
1989,15,0
1990,9,0
1991,9,0
1992,5,0
1993,8,0
1994,13,0
1995,13,0
1996,6,0
1997,11,0
1998,9,0
1999,13,0
2000,18,0
2001,9,0
2002,11,0
2003,13,0
2004,18,0
2005,18,0
2006,16,0
2007,10,0
2008,27,0
2009,26,0
2010,33,0
2011,34,0
2012,45,0
2013,46,0
2014,65,0
2015,86,0
2016,87,0
2017,86,0
2018,127,0
2019,106,0
