year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,6,0
1891,5,0
1892,0,0
1893,8,0
1894,0,0
1895,7,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,5,0
1901,6,0
1902,0,0
1903,8,0
1904,7,0
1905,5,0
1906,6,0
1907,8,0
1908,7,0
1909,8,0
1910,12,0
1911,12,0
1912,16,0
1913,12,0
1914,22,0
1915,21,0
1916,24,0
1917,27,0
1918,28,0
1919,30,0
1920,23,0
1921,28,0
1922,28,0
1923,20,0
1924,38,0
1925,25,0
1926,8,0
1927,18,0
1928,24,0
1929,21,0
1930,22,0
1931,16,0
1932,16,0
1933,13,0
1934,18,0
1935,17,0
1936,9,0
1937,9,0
1938,13,0
1939,12,0
1940,7,0
1941,13,0
1942,10,0
1943,6,0
1944,10,0
1945,7,0
1946,10,0
1947,17,0
1948,0,0
1949,6,0
1950,12,0
1951,10,0
1952,12,0
1953,17,0
1954,11,0
1955,12,0
1956,11,0
1957,0,0
1958,10,0
1959,13,0
1960,14,0
1961,11,0
1962,10,0
1963,9,0
1964,10,0
1965,10,0
1966,9,0
1967,7,0
1968,12,0
1969,11,0
1970,15,0
1971,7,0
1972,11,0
1973,8,0
1974,8,0
1975,10,0
1976,5,0
1977,9,0
1978,10,0
1979,14,0
1980,7,0
1981,10,0
1982,10,0
1983,8,0
1984,9,0
1985,0,0
1986,11,0
1987,8,0
1988,9,0
1989,12,0
1990,11,0
1991,6,0
1992,11,0
1993,14,0
1994,16,0
1995,5,0
1996,5,0
1997,0,0
1998,15,0
1999,11,0
2000,15,0
2001,11,0
2002,19,0
2003,13,0
2004,15,0
2005,15,0
2006,27,0
2007,17,0
2008,14,0
2009,15,0
2010,13,0
2011,21,0
2012,28,0
2013,22,0
2014,21,0
2015,26,0
2016,24,0
2017,34,0
2018,24,0
2019,27,0
