year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,5,0
1911,0,0
1912,8,0
1913,5,0
1914,7,0
1915,19,0
1916,12,0
1917,9,0
1918,10,0
1919,19,0
1920,12,0
1921,12,0
1922,12,0
1923,19,0
1924,15,0
1925,8,0
1926,17,0
1927,25,0
1928,9,0
1929,26,0
1930,26,0
1931,25,0
1932,15,0
1933,20,0
1934,12,0
1935,22,0
1936,17,0
1937,23,0
1938,33,0
1939,35,0
1940,36,0
1941,48,0
1942,49,0
1943,57,0
1944,36,0
1945,41,0
1946,38,0
1947,74,0
1948,77,0
1949,76,0
1950,76,0
1951,114,0
1952,123,0
1953,89,0
1954,86,0
1955,97,0
1956,99,0
1957,70,0
1958,86,0
1959,108,0
1960,152,0
1961,143,0
1962,161,0
1963,181,0
1964,145,0
1965,128,0
1966,118,0
1967,97,0
1968,98,0
1969,108,0
1970,92,0
1971,77,0
1972,66,0
1973,62,0
1974,52,0
1975,57,0
1976,33,0
1977,45,0
1978,36,0
1979,32,0
1980,34,0
1981,25,0
1982,48,0
1983,26,0
1984,27,0
1985,13,0
1986,13,0
1987,22,0
1988,13,0
1989,8,0
1990,8,0
1991,7,0
1992,7,0
1993,5,0
1994,6,0
1995,0,0
1996,5,0
1997,5,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
