year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,5,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,5,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,6,0
1913,7,0
1914,9,0
1915,8,0
1916,12,0
1917,10,0
1918,12,0
1919,5,0
1920,13,0
1921,10,0
1922,7,0
1923,22,0
1924,20,0
1925,17,0
1926,18,0
1927,17,0
1928,16,0
1929,18,0
1930,17,0
1931,8,0
1932,11,0
1933,15,0
1934,13,0
1935,6,0
1936,11,0
1937,5,0
1938,8,0
1939,6,0
1940,5,0
1941,12,0
1942,10,0
1943,0,0
1944,12,0
1945,14,0
1946,7,0
1947,6,0
1948,9,0
1949,6,0
1950,9,0
1951,10,0
1952,0,0
1953,5,0
1954,8,0
1955,8,0
1956,8,0
1957,7,0
1958,6,0
1959,6,0
1960,8,0
1961,9,0
1962,7,0
1963,0,0
1964,0,0
1965,10,0
1966,15,0
1967,6,0
1968,14,0
1969,8,0
1970,16,0
1971,11,0
1972,6,0
1973,6,0
1974,11,0
1975,10,0
1976,11,0
1977,9,0
1978,0,0
1979,22,0
1980,17,0
1981,10,0
1982,14,0
1983,15,0
1984,8,0
1985,9,0
1986,9,0
1987,10,0
1988,15,0
1989,15,0
1990,12,0
1991,15,0
1992,17,0
1993,19,0
1994,22,0
1995,16,0
1996,16,0
1997,16,0
1998,17,0
1999,16,0
2000,18,0
2001,31,0
2002,26,0
2003,37,0
2004,25,0
2005,35,0
2006,37,0
2007,27,0
2008,24,0
2009,25,0
2010,22,0
2011,15,0
2012,19,0
2013,21,0
2014,26,0
2015,26,0
2016,16,0
2017,18,0
2018,15,0
2019,19,0
