year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,7
1890,0,0
1891,0,0
1892,0,0
1893,0,6
1894,0,7
1895,0,5
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,5
1903,0,0
1904,0,0
1905,0,0
1906,0,6
1907,0,0
1908,0,0
1909,0,6
1910,0,5
1911,0,6
1912,0,13
1913,0,12
1914,0,22
1915,0,21
1916,0,34
1917,0,23
1918,0,16
1919,0,7
1920,0,17
1921,0,15
1922,0,13
1923,0,12
1924,0,6
1925,0,17
1926,0,12
1927,0,19
1928,0,22
1929,0,18
1930,0,18
1931,0,19
1932,0,22
1933,0,22
1934,0,18
1935,0,21
1936,0,31
1937,0,29
1938,0,24
1939,0,25
1940,0,26
1941,0,27
1942,0,34
1943,0,20
1944,0,24
1945,0,18
1946,0,28
1947,0,19
1948,0,18
1949,0,29
1950,0,24
1951,0,28
1952,0,24
1953,0,34
1954,0,32
1955,0,35
1956,0,31
1957,0,43
1958,0,37
1959,0,33
1960,0,43
1961,0,38
1962,0,48
1963,0,59
1964,0,45
1965,0,55
1966,0,42
1967,0,33
1968,0,44
1969,0,37
1970,0,46
1971,0,40
1972,0,41
1973,0,26
1974,0,26
1975,0,40
1976,0,34
1977,0,30
1978,0,23
1979,0,23
1980,0,41
1981,0,21
1982,0,17
1983,0,23
1984,0,40
1985,0,26
1986,0,36
1987,0,37
1988,0,27
1989,0,30
1990,0,29
1991,0,25
1992,0,19
1993,0,23
1994,0,24
1995,0,25
1996,0,27
1997,0,24
1998,0,23
1999,0,16
2000,0,17
2001,0,23
2002,0,18
2003,0,18
2004,0,21
2005,0,13
2006,0,22
2007,0,18
2008,0,11
2009,0,17
2010,0,15
2011,0,11
2012,0,18
2013,0,26
2014,0,11
2015,0,15
2016,0,20
2017,0,12
2018,0,12
2019,0,8
