year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,5,0
1884,0,0
1885,5,0
1886,6,0
1887,10,0
1888,7,0
1889,8,0
1890,6,0
1891,11,0
1892,9,0
1893,8,0
1894,13,0
1895,8,0
1896,13,0
1897,6,0
1898,17,0
1899,6,0
1900,6,0
1901,6,0
1902,6,0
1903,9,0
1904,9,0
1905,5,0
1906,0,0
1907,14,0
1908,14,0
1909,9,0
1910,11,0
1911,21,0
1912,22,0
1913,18,0
1914,16,0
1915,25,0
1916,36,0
1917,31,0
1918,26,0
1919,19,0
1920,20,0
1921,21,0
1922,28,0
1923,21,0
1924,14,0
1925,17,0
1926,15,0
1927,12,0
1928,17,0
1929,11,0
1930,16,0
1931,12,0
1932,27,0
1933,20,0
1934,13,0
1935,17,0
1936,13,0
1937,15,0
1938,23,0
1939,26,0
1940,30,0
1941,32,0
1942,36,0
1943,34,0
1944,32,0
1945,17,0
1946,31,0
1947,37,0
1948,23,0
1949,17,0
1950,29,0
1951,34,0
1952,33,0
1953,24,0
1954,24,0
1955,34,0
1956,31,0
1957,36,0
1958,37,0
1959,37,0
1960,47,0
1961,40,0
1962,44,0
1963,45,0
1964,39,0
1965,36,0
1966,29,0
1967,20,0
1968,30,0
1969,24,0
1970,18,0
1971,28,0
1972,23,0
1973,18,0
1974,18,0
1975,19,0
1976,23,0
1977,16,0
1978,23,0
1979,14,0
1980,11,0
1981,14,0
1982,15,0
1983,23,0
1984,10,0
1985,18,0
1986,17,0
1987,10,0
1988,23,0
1989,25,0
1990,23,0
1991,16,0
1992,16,0
1993,11,0
1994,8,0
1995,16,0
1996,9,0
1997,8,0
1998,13,0
1999,9,0
2000,8,0
2001,6,0
2002,6,0
2003,5,0
2004,10,0
2005,9,0
2006,0,0
2007,5,0
2008,0,0
2009,0,0
2010,7,0
2011,0,0
2012,5,0
2013,5,0
2014,0,0
2015,0,0
2016,5,0
2017,0,0
2018,0,0
2019,5,0
