year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,5,0
1915,0,0
1916,6,0
1917,0,0
1918,9,0
1919,8,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,6,0
1925,8,0
1926,10,0
1927,5,0
1928,8,0
1929,6,0
1930,11,0
1931,0,0
1932,10,0
1933,8,0
1934,18,0
1935,19,0
1936,16,0
1937,7,0
1938,23,0
1939,17,0
1940,14,0
1941,21,0
1942,20,0
1943,25,0
1944,39,0
1945,40,0
1946,56,0
1947,69,0
1948,65,0
1949,66,0
1950,76,0
1951,50,0
1952,59,0
1953,51,0
1954,43,0
1955,48,0
1956,58,0
1957,36,0
1958,68,0
1959,44,0
1960,45,0
1961,47,0
1962,43,0
1963,43,0
1964,63,0
1965,38,0
1966,29,0
1967,23,0
1968,23,0
1969,19,0
1970,30,0
1971,15,0
1972,18,0
1973,7,0
1974,17,0
1975,12,0
1976,10,0
1977,12,0
1978,7,0
1979,7,0
1980,6,0
1981,6,0
1982,12,0
1983,0,0
1984,7,0
1985,5,0
1986,0,0
1987,5,0
1988,0,0
1989,5,0
1990,0,0
1991,6,0
1992,0,0
1993,0,0
1994,6,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,5,0
2001,0,0
2002,0,0
2003,5,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
