year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,5,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,0,0
1955,0,0
1956,0,0
1957,0,0
1958,0,0
1959,0,0
1960,0,0
1961,0,0
1962,0,0
1963,0,0
1964,0,0
1965,0,0
1966,0,0
1967,0,0
1968,0,0
1969,0,0
1970,0,5
1971,8,6
1972,17,7
1973,17,9
1974,28,19
1975,48,25
1976,50,13
1977,37,14
1978,36,8
1979,49,7
1980,21,5
1981,16,13
1982,14,5
1983,13,0
1984,6,0
1985,14,0
1986,6,0
1987,6,0
1988,6,0
1989,8,0
1990,5,6
1991,7,0
1992,10,18
1993,14,16
1994,9,8
1995,14,11
1996,13,25
1997,9,11
1998,17,10
1999,22,19
2000,24,16
2001,50,17
2002,34,27
2003,44,27
2004,35,18
2005,34,24
2006,25,13
2007,31,12
2008,22,20
2009,32,12
2010,23,15
2011,24,11
2012,29,12
2013,22,18
2014,30,17
2015,26,17
2016,26,18
2017,37,11
2018,22,9
2019,31,8
