year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,5,0
1911,0,0
1912,5,0
1913,9,0
1914,0,0
1915,8,0
1916,8,0
1917,5,0
1918,7,0
1919,5,0
1920,13,0
1921,13,0
1922,6,0
1923,10,0
1924,8,0
1925,12,0
1926,10,0
1927,8,0
1928,15,0
1929,13,0
1930,0,0
1931,7,0
1932,8,0
1933,5,0
1934,12,0
1935,6,0
1936,0,0
1937,11,0
1938,17,0
1939,10,0
1940,8,0
1941,14,0
1942,16,0
1943,16,0
1944,7,0
1945,7,0
1946,11,0
1947,5,0
1948,11,0
1949,11,0
1950,14,0
1951,9,0
1952,14,0
1953,8,0
1954,12,0
1955,15,0
1956,12,0
1957,0,0
1958,9,0
1959,5,0
1960,6,0
1961,5,0
1962,5,0
1963,6,0
1964,8,0
1965,6,0
1966,12,0
1967,6,0
1968,7,0
1969,0,0
1970,0,0
1971,0,0
1972,0,0
1973,0,0
1974,0,0
1975,0,0
1976,7,0
1977,7,0
1978,6,0
1979,7,0
1980,5,0
1981,8,0
1982,0,0
1983,0,0
1984,5,0
1985,6,0
1986,0,0
1987,0,0
1988,5,0
1989,6,0
1990,0,0
1991,5,0
1992,5,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,8,0
2007,0,0
2008,0,0
2009,0,0
2010,5,0
2011,11,0
2012,8,0
2013,16,0
2014,15,0
2015,15,0
2016,14,0
2017,18,0
2018,24,0
2019,24,0
