year,Boys,Girls
1880,11,0
1881,7,0
1882,8,0
1883,12,0
1884,15,0
1885,12,0
1886,17,0
1887,17,0
1888,22,0
1889,23,0
1890,34,0
1891,18,0
1892,19,0
1893,24,0
1894,28,0
1895,30,0
1896,34,0
1897,23,0
1898,28,0
1899,30,0
1900,23,0
1901,19,0
1902,30,0
1903,33,0
1904,31,0
1905,27,0
1906,28,0
1907,24,0
1908,32,0
1909,41,0
1910,42,0
1911,37,0
1912,54,0
1913,67,0
1914,84,0
1915,90,0
1916,108,0
1917,103,0
1918,93,0
1919,76,0
1920,115,0
1921,127,0
1922,119,0
1923,127,0
1924,130,0
1925,121,0
1926,104,0
1927,80,0
1928,105,0
1929,80,0
1930,75,0
1931,60,0
1932,72,0
1933,61,0
1934,43,0
1935,56,0
1936,44,0
1937,50,0
1938,42,0
1939,45,0
1940,42,0
1941,25,0
1942,37,0
1943,39,0
1944,42,0
1945,30,0
1946,33,0
1947,46,0
1948,53,0
1949,38,0
1950,39,0
1951,32,0
1952,42,0
1953,41,0
1954,51,0
1955,43,0
1956,43,0
1957,46,0
1958,54,0
1959,43,0
1960,36,0
1961,24,0
1962,41,0
1963,42,0
1964,40,0
1965,34,0
1966,35,0
1967,33,0
1968,35,0
1969,43,0
1970,30,0
1971,32,0
1972,28,0
1973,27,0
1974,32,0
1975,40,0
1976,28,0
1977,21,0
1978,28,0
1979,35,0
1980,37,0
1981,30,0
1982,24,0
1983,24,0
1984,19,0
1985,23,0
1986,21,0
1987,17,0
1988,24,0
1989,21,0
1990,26,0
1991,23,0
1992,22,0
1993,15,0
1994,17,0
1995,28,0
1996,20,0
1997,11,0
1998,20,0
1999,14,0
2000,21,0
2001,13,0
2002,22,0
2003,17,0
2004,11,0
2005,13,0
2006,19,0
2007,18,0
2008,18,0
2009,12,0
2010,14,0
2011,17,0
2012,19,0
2013,21,0
2014,27,0
2015,23,0
2016,21,0
2017,11,0
2018,33,0
2019,23,0
