year,Girls,Boys
1880,7,0
1881,8,0
1882,15,0
1883,18,0
1884,20,0
1885,21,0
1886,15,0
1887,18,0
1888,17,0
1889,23,0
1890,15,0
1891,23,0
1892,26,0
1893,28,0
1894,14,0
1895,28,0
1896,27,0
1897,18,0
1898,23,0
1899,24,0
1900,19,0
1901,16,0
1902,22,0
1903,24,0
1904,27,0
1905,18,0
1906,31,0
1907,21,0
1908,28,0
1909,29,0
1910,36,0
1911,25,0
1912,33,0
1913,51,0
1914,50,0
1915,79,0
1916,91,0
1917,81,0
1918,86,0
1919,87,0
1920,97,0
1921,85,0
1922,75,0
1923,86,0
1924,94,0
1925,86,0
1926,90,0
1927,93,0
1928,81,0
1929,82,0
1930,62,0
1931,62,0
1932,70,0
1933,54,0
1934,68,0
1935,52,0
1936,50,0
1937,53,0
1938,56,0
1939,57,0
1940,64,0
1941,54,0
1942,55,0
1943,57,0
1944,56,0
1945,48,0
1946,64,0
1947,102,0
1948,96,0
1949,111,0
1950,219,0
1951,235,0
1952,207,0
1953,151,0
1954,161,0
1955,151,0
1956,200,0
1957,205,0
1958,162,0
1959,157,0
1960,143,0
1961,159,0
1962,157,0
1963,184,0
1964,178,0
1965,189,0
1966,159,0
1967,148,0
1968,208,0
1969,185,0
1970,186,0
1971,220,0
1972,197,0
1973,190,0
1974,149,0
1975,185,0
1976,179,0
1977,207,0
1978,168,0
1979,221,0
1980,202,0
1981,194,0
1982,492,0
1983,488,0
1984,367,0
1985,355,6
1986,328,0
1987,304,0
1988,293,0
1989,186,0
1990,139,0
1991,107,0
1992,114,0
1993,115,0
1994,81,0
1995,88,0
1996,102,0
1997,90,0
1998,69,0
1999,81,0
2000,54,0
2001,68,0
2002,81,0
2003,51,0
2004,49,0
2005,57,0
2006,58,0
2007,44,0
2008,47,0
2009,46,0
2010,47,0
2011,43,0
2012,59,0
2013,48,0
2014,77,0
2015,67,0
2016,58,0
2017,64,0
2018,64,0
2019,56,0
