year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,5,0
1948,0,0
1949,8,0
1950,0,0
1951,0,0
1952,6,0
1953,0,0
1954,6,0
1955,9,0
1956,12,0
1957,14,0
1958,17,0
1959,16,5
1960,13,0
1961,17,0
1962,8,0
1963,6,0
1964,0,0
1965,7,0
1966,5,0
1967,8,0
1968,7,0
1969,48,0
1970,30,0
1971,27,0
1972,18,0
1973,17,0
1974,14,0
1975,13,0
1976,14,0
1977,23,0
1978,12,0
1979,8,0
1980,14,0
1981,66,7
1982,34,0
1983,26,0
1984,11,0
1985,15,0
1986,18,0
1987,12,0
1988,9,0
1989,16,0
1990,5,0
1991,12,0
1992,10,0
1993,12,0
1994,8,0
1995,0,0
1996,10,0
1997,11,0
1998,10,0
1999,16,0
2000,27,0
2001,40,0
2002,45,5
2003,70,0
2004,65,0
2005,78,0
2006,89,0
2007,97,0
2008,76,0
2009,62,0
2010,66,0
2011,72,0
2012,78,0
2013,77,0
2014,80,0
2015,115,0
2016,104,0
2017,121,0
2018,135,8
2019,144,12
