year,F,M
1880,0,0
1881,0,0
1882,7,0
1883,8,0
1884,13,0
1885,11,0
1886,13,0
1887,14,0
1888,20,0
1889,31,0
1890,39,0
1891,24,0
1892,44,0
1893,56,0
1894,48,0
1895,41,0
1896,56,5
1897,53,0
1898,54,0
1899,61,0
1900,51,0
1901,58,0
1902,55,0
1903,40,6
1904,49,0
1905,49,0
1906,58,0
1907,63,0
1908,55,0
1909,64,0
1910,60,0
1911,89,0
1912,92,0
1913,115,0
1914,123,0
1915,172,8
1916,169,9
1917,181,10
1918,174,7
1919,177,14
1920,184,16
1921,179,12
1922,177,13
1923,135,14
1924,155,14
1925,160,16
1926,162,13
1927,125,15
1928,151,13
1929,139,8
1930,125,10
1931,121,13
1932,117,0
1933,106,0
1934,104,6
1935,100,0
1936,116,5
1937,118,7
1938,84,13
1939,101,0
1940,86,8
1941,109,0
1942,121,8
1943,110,9
1944,98,9
1945,87,7
1946,127,8
1947,130,7
1948,146,6
1949,123,7
1950,111,9
1951,113,8
1952,120,8
1953,126,7
1954,112,0
1955,131,5
1956,114,8
1957,139,6
1958,149,0
1959,133,0
1960,113,7
1961,114,0
1962,114,6
1963,120,0
1964,100,6
1965,99,0
1966,102,6
1967,89,0
1968,112,0
1969,91,0
1970,83,0
1971,92,0
1972,76,0
1973,85,0
1974,83,0
1975,104,5
1976,102,6
1977,120,0
1978,134,0
1979,111,0
1980,129,0
1981,140,0
1982,109,0
1983,140,0
1984,132,0
1985,130,0
1986,113,0
1987,121,0
1988,103,0
1989,126,0
1990,124,0
1991,109,0
1992,134,0
1993,136,0
1994,96,0
1995,112,0
1996,83,0
1997,130,0
1998,111,0
1999,139,0
2000,172,0
2001,176,0
2002,217,0
2003,195,0
2004,266,5
2005,170,0
2006,208,0
2007,223,0
2008,201,0
2009,214,0
2010,208,0
2011,202,0
2012,225,0
2013,218,0
2014,233,0
2015,271,0
2016,288,0
2017,316,0
2018,359,0
2019,409,0
