year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,5
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,5
1925,0,0
1926,0,0
1927,0,0
1928,0,5
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,5
1936,0,0
1937,0,0
1938,0,11
1939,0,6
1940,0,5
1941,0,6
1942,0,0
1943,0,5
1944,0,7
1945,0,5
1946,0,12
1947,0,19
1948,0,18
1949,0,9
1950,0,19
1951,0,21
1952,0,29
1953,0,35
1954,0,30
1955,0,43
1956,0,52
1957,0,64
1958,0,57
1959,0,46
1960,0,59
1961,0,55
1962,0,88
1963,0,88
1964,0,102
1965,0,94
1966,0,90
1967,0,90
1968,0,214
1969,0,237
1970,0,246
1971,0,150
1972,0,157
1973,0,91
1974,0,83
1975,0,84
1976,0,66
1977,0,75
1978,0,50
1979,0,43
1980,0,40
1981,0,43
1982,0,42
1983,0,28
1984,0,35
1985,0,36
1986,0,32
1987,0,18
1988,0,26
1989,0,44
1990,0,32
1991,0,22
1992,0,15
1993,0,13
1994,0,8
1995,0,12
1996,0,7
1997,0,6
1998,0,7
1999,0,12
2000,0,6
2001,0,0
2002,0,8
2003,0,0
2004,0,7
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,5
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
