year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,5,0
1892,0,0
1893,5,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,5,0
1901,0,0
1902,5,0
1903,0,0
1904,11,0
1905,6,0
1906,10,0
1907,8,0
1908,9,0
1909,9,0
1910,5,0
1911,7,0
1912,14,0
1913,18,0
1914,19,0
1915,14,0
1916,21,0
1917,15,0
1918,19,0
1919,33,0
1920,18,0
1921,27,0
1922,22,0
1923,18,0
1924,35,0
1925,29,0
1926,23,0
1927,34,0
1928,53,0
1929,32,0
1930,29,0
1931,21,0
1932,22,0
1933,21,0
1934,11,0
1935,19,0
1936,12,0
1937,9,0
1938,21,0
1939,15,0
1940,18,0
1941,8,0
1942,9,0
1943,15,0
1944,10,0
1945,21,0
1946,16,0
1947,8,0
1948,10,0
1949,9,0
1950,11,0
1951,12,0
1952,17,0
1953,9,0
1954,14,0
1955,8,0
1956,19,0
1957,19,0
1958,18,0
1959,15,0
1960,20,0
1961,28,0
1962,13,0
1963,28,0
1964,14,0
1965,18,0
1966,23,0
1967,10,0
1968,23,0
1969,28,0
1970,26,0
1971,21,0
1972,15,0
1973,21,0
1974,13,0
1975,21,0
1976,14,0
1977,16,0
1978,17,0
1979,14,0
1980,11,0
1981,16,0
1982,21,0
1983,12,0
1984,17,0
1985,10,0
1986,10,0
1987,10,0
1988,15,0
1989,11,0
1990,9,0
1991,6,0
1992,11,0
1993,9,0
1994,7,0
1995,8,0
1996,8,0
1997,7,0
1998,10,0
1999,9,0
2000,5,0
2001,10,0
2002,5,0
2003,0,0
2004,10,0
2005,9,0
2006,0,0
2007,11,0
2008,12,0
2009,9,0
2010,5,0
2011,6,0
2012,0,0
2013,7,0
2014,7,0
2015,6,0
2016,6,0
2017,7,0
2018,7,0
2019,5,0
