year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,5
1886,0,0
1887,0,0
1888,0,0
1889,0,6
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,5
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,8
1908,0,10
1909,0,6
1910,0,5
1911,0,15
1912,0,5
1913,0,21
1914,0,17
1915,0,21
1916,0,31
1917,0,15
1918,0,27
1919,0,19
1920,0,30
1921,0,14
1922,0,26
1923,0,30
1924,0,30
1925,0,41
1926,0,48
1927,0,54
1928,0,45
1929,0,41
1930,0,60
1931,0,34
1932,0,48
1933,0,24
1934,0,28
1935,0,44
1936,0,25
1937,0,33
1938,0,41
1939,0,31
1940,0,32
1941,0,31
1942,0,37
1943,0,48
1944,0,40
1945,0,39
1946,0,58
1947,0,46
1948,0,59
1949,0,53
1950,0,47
1951,0,61
1952,0,50
1953,0,42
1954,0,55
1955,0,59
1956,0,43
1957,0,46
1958,0,57
1959,0,46
1960,0,44
1961,0,54
1962,0,55
1963,0,48
1964,0,59
1965,0,48
1966,0,38
1967,0,54
1968,0,57
1969,0,54
1970,0,52
1971,0,63
1972,0,56
1973,0,65
1974,0,70
1975,0,59
1976,0,57
1977,0,64
1978,0,54
1979,0,67
1980,0,73
1981,0,83
1982,0,59
1983,0,56
1984,0,60
1985,0,57
1986,0,62
1987,0,78
1988,0,71
1989,0,74
1990,0,74
1991,0,73
1992,0,71
1993,0,91
1994,0,63
1995,0,75
1996,0,70
1997,0,62
1998,0,77
1999,0,66
2000,0,74
2001,0,54
2002,0,61
2003,0,59
2004,0,55
2005,0,69
2006,0,63
2007,0,46
2008,0,44
2009,0,42
2010,0,30
2011,0,35
2012,0,36
2013,0,28
2014,0,21
2015,0,34
2016,0,23
2017,0,26
2018,0,31
2019,0,31
