year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,7
1916,0,0
1917,0,0
1918,0,0
1919,0,10
1920,0,10
1921,0,12
1922,0,17
1923,0,8
1924,0,11
1925,0,6
1926,0,14
1927,0,13
1928,0,14
1929,0,7
1930,0,10
1931,0,10
1932,0,13
1933,0,6
1934,0,14
1935,0,11
1936,0,8
1937,0,8
1938,0,9
1939,0,9
1940,0,14
1941,0,13
1942,0,17
1943,0,18
1944,0,15
1945,0,13
1946,0,8
1947,0,12
1948,0,14
1949,0,14
1950,0,14
1951,0,17
1952,0,12
1953,0,16
1954,0,15
1955,0,25
1956,0,18
1957,0,18
1958,0,25
1959,0,19
1960,0,27
1961,0,27
1962,0,15
1963,0,24
1964,0,23
1965,0,15
1966,0,23
1967,0,23
1968,0,18
1969,0,24
1970,0,22
1971,0,26
1972,0,23
1973,0,32
1974,0,21
1975,0,32
1976,0,26
1977,0,42
1978,0,26
1979,0,40
1980,0,33
1981,0,33
1982,0,33
1983,0,31
1984,0,29
1985,0,31
1986,0,38
1987,0,18
1988,0,28
1989,0,30
1990,0,35
1991,0,41
1992,0,43
1993,0,49
1994,0,37
1995,0,40
1996,0,39
1997,0,45
1998,0,32
1999,0,39
2000,0,40
2001,0,29
2002,0,45
2003,0,39
2004,0,54
2005,0,33
2006,0,39
2007,0,29
2008,0,41
2009,0,37
2010,0,24
2011,0,39
2012,0,29
2013,0,32
2014,0,24
2015,0,36
2016,0,35
2017,0,28
2018,0,27
2019,0,34
