year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,6,0
1892,0,0
1893,0,0
1894,5,0
1895,0,0
1896,0,0
1897,5,0
1898,0,0
1899,10,0
1900,10,0
1901,6,0
1902,8,0
1903,8,0
1904,11,0
1905,14,0
1906,15,0
1907,10,0
1908,10,0
1909,15,0
1910,15,0
1911,22,0
1912,21,0
1913,33,0
1914,32,0
1915,55,0
1916,59,0
1917,63,0
1918,69,0
1919,67,0
1920,76,0
1921,71,0
1922,64,0
1923,78,0
1924,86,0
1925,85,0
1926,75,0
1927,64,0
1928,88,0
1929,67,0
1930,67,0
1931,61,0
1932,47,0
1933,54,0
1934,39,0
1935,47,0
1936,37,0
1937,38,0
1938,49,0
1939,40,0
1940,28,0
1941,36,0
1942,37,0
1943,36,0
1944,42,0
1945,31,0
1946,33,0
1947,33,0
1948,29,0
1949,31,0
1950,40,0
1951,34,0
1952,35,0
1953,34,0
1954,42,0
1955,38,0
1956,30,0
1957,23,0
1958,30,0
1959,35,0
1960,22,0
1961,31,0
1962,22,0
1963,32,0
1964,29,0
1965,31,0
1966,29,0
1967,20,0
1968,29,0
1969,21,0
1970,31,0
1971,19,0
1972,14,0
1973,22,0
1974,19,0
1975,17,0
1976,15,0
1977,16,0
1978,24,0
1979,17,0
1980,26,0
1981,17,0
1982,8,0
1983,8,0
1984,16,0
1985,12,0
1986,8,0
1987,9,0
1988,13,0
1989,0,0
1990,14,0
1991,6,0
1992,10,0
1993,17,0
1994,13,0
1995,6,0
1996,5,0
1997,8,0
1998,10,0
1999,11,0
2000,10,0
2001,5,0
2002,0,0
2003,8,0
2004,11,0
2005,18,0
2006,14,0
2007,7,0
2008,11,0
2009,19,0
2010,23,0
2011,20,0
2012,14,0
2013,22,0
2014,32,0
2015,32,0
2016,42,0
2017,54,0
2018,45,0
2019,56,0
