year,F,M
1880,5,0
1881,0,0
1882,0,0
1883,6,0
1884,0,0
1885,5,0
1886,5,0
1887,0,0
1888,12,0
1889,17,0
1890,15,0
1891,11,0
1892,24,0
1893,14,0
1894,30,0
1895,28,0
1896,42,0
1897,30,0
1898,21,0
1899,21,0
1900,32,0
1901,38,0
1902,32,0
1903,25,0
1904,23,0
1905,37,0
1906,36,0
1907,48,0
1908,49,0
1909,40,0
1910,54,0
1911,42,0
1912,69,0
1913,61,0
1914,84,0
1915,132,0
1916,147,0
1917,122,0
1918,131,0
1919,147,0
1920,172,0
1921,149,0
1922,166,0
1923,128,0
1924,167,0
1925,161,0
1926,121,0
1927,144,0
1928,152,0
1929,151,0
1930,170,0
1931,174,0
1932,160,0
1933,166,0
1934,180,0
1935,176,0
1936,150,0
1937,143,0
1938,164,0
1939,167,0
1940,156,0
1941,142,0
1942,132,0
1943,164,0
1944,149,0
1945,127,0
1946,192,0
1947,174,0
1948,158,0
1949,170,0
1950,166,0
1951,151,0
1952,133,0
1953,141,0
1954,163,0
1955,175,0
1956,148,0
1957,131,0
1958,129,0
1959,113,0
1960,80,0
1961,81,0
1962,74,0
1963,49,0
1964,47,0
1965,43,0
1966,36,0
1967,33,0
1968,30,0
1969,22,0
1970,33,0
1971,17,0
1972,21,0
1973,22,0
1974,16,0
1975,19,0
1976,17,0
1977,11,0
1978,8,0
1979,13,0
1980,17,0
1981,11,0
1982,9,0
1983,15,0
1984,9,0
1985,5,0
1986,6,0
1987,8,0
1988,6,0
1989,9,0
1990,6,0
1991,7,0
1992,5,0
1993,9,0
1994,6,0
1995,0,0
1996,0,0
1997,0,0
1998,5,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
