year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,5
1945,7,0
1946,0,0
1947,0,0
1948,6,11
1949,0,9
1950,0,10
1951,0,10
1952,8,15
1953,12,32
1954,5,94
1955,7,42
1956,7,27
1957,10,43
1958,6,32
1959,6,44
1960,6,22
1961,9,20
1962,7,11
1963,8,25
1964,8,23
1965,0,15
1966,9,9
1967,11,20
1968,15,33
1969,17,17
1970,30,14
1971,18,13
1972,18,13
1973,18,7
1974,16,8
1975,15,7
1976,14,16
1977,16,15
1978,19,6
1979,24,14
1980,48,21
1981,30,16
1982,19,18
1983,23,9
1984,20,5
1985,27,15
1986,18,13
1987,26,12
1988,23,12
1989,21,6
1990,20,8
1991,12,5
1992,24,7
1993,20,6
1994,19,6
1995,23,0
1996,15,7
1997,16,8
1998,9,0
1999,14,0
2000,8,8
2001,0,0
2002,0,0
2003,9,0
2004,9,0
2005,6,0
2006,0,9
2007,6,0
2008,7,0
2009,5,0
2010,0,0
2011,5,0
2012,0,0
2013,5,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,5,0
2019,0,5
