year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,6
1920,0,0
1921,0,5
1922,0,7
1923,0,9
1924,0,12
1925,0,13
1926,0,17
1927,0,20
1928,0,17
1929,0,21
1930,0,20
1931,0,26
1932,0,21
1933,0,22
1934,0,21
1935,0,17
1936,0,34
1937,0,33
1938,0,38
1939,0,37
1940,0,55
1941,0,60
1942,0,96
1943,0,237
1944,0,431
1945,0,505
1946,0,829
1947,5,1121
1948,0,1280
1949,0,1361
1950,0,1485
1951,0,1896
1952,0,2584
1953,0,3175
1954,5,3370
1955,6,3154
1956,5,3656
1957,10,4669
1958,6,5458
1959,8,4934
1960,6,4223
1961,13,3733
1962,11,3413
1963,10,3217
1964,5,2855
1965,8,2254
1966,5,1745
1967,6,1589
1968,6,1430
1969,0,1272
1970,8,1187
1971,0,859
1972,0,684
1973,0,622
1974,0,516
1975,0,500
1976,0,459
1977,0,439
1978,0,404
1979,0,496
1980,0,442
1981,7,450
1982,5,491
1983,0,438
1984,0,386
1985,0,443
1986,0,418
1987,0,437
1988,0,385
1989,0,366
1990,0,377
1991,0,346
1992,0,312
1993,0,316
1994,0,266
1995,0,215
1996,0,214
1997,0,190
1998,0,165
1999,0,165
2000,0,165
2001,0,144
2002,0,147
2003,0,130
2004,0,120
2005,0,152
2006,0,133
2007,0,125
2008,0,110
2009,0,108
2010,0,108
2011,0,98
2012,0,82
2013,0,73
2014,0,88
2015,0,81
2016,0,66
2017,0,62
2018,0,80
2019,0,50
