year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,5
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,6,8
1947,10,20
1948,13,18
1949,13,27
1950,13,29
1951,10,32
1952,17,30
1953,13,40
1954,15,29
1955,20,26
1956,24,37
1957,16,23
1958,16,29
1959,19,36
1960,13,59
1961,17,69
1962,31,54
1963,44,60
1964,50,85
1965,46,75
1966,47,76
1967,42,40
1968,30,27
1969,39,38
1970,35,32
1971,35,30
1972,72,29
1973,109,43
1974,189,37
1975,220,76
1976,169,49
1977,195,57
1978,189,78
1979,212,89
1980,281,80
1981,147,37
1982,82,32
1983,88,29
1984,120,30
1985,104,33
1986,101,23
1987,97,39
1988,116,35
1989,137,45
1990,162,50
1991,206,49
1992,220,42
1993,285,64
1994,365,68
1995,397,52
1996,487,54
1997,564,75
1998,615,57
1999,611,59
2000,592,79
2001,747,63
2002,737,61
2003,669,55
2004,726,64
2005,653,58
2006,518,61
2007,558,81
2008,441,73
2009,400,60
2010,390,54
2011,277,61
2012,327,58
2013,294,45
2014,238,52
2015,262,50
2016,216,46
2017,188,56
2018,160,37
2019,147,35
