year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,5
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,5,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,6,0
1903,0,0
1904,0,0
1905,0,0
1906,5,0
1907,5,0
1908,0,0
1909,10,0
1910,5,0
1911,0,0
1912,6,8
1913,5,11
1914,9,6
1915,13,9
1916,7,12
1917,11,12
1918,10,7
1919,8,18
1920,7,14
1921,16,17
1922,13,16
1923,14,8
1924,9,11
1925,17,11
1926,14,15
1927,7,14
1928,10,12
1929,10,10
1930,7,11
1931,10,7
1932,10,7
1933,5,9
1934,0,12
1935,6,12
1936,6,11
1937,5,11
1938,5,9
1939,6,9
1940,0,10
1941,5,12
1942,7,7
1943,6,7
1944,0,10
1945,0,6
1946,0,7
1947,6,9
1948,7,13
1949,10,5
1950,7,17
1951,6,10
1952,10,8
1953,10,16
1954,9,9
1955,12,17
1956,14,14
1957,15,15
1958,12,17
1959,13,18
1960,16,24
1961,25,30
1962,12,29
1963,14,40
1964,16,32
1965,16,26
1966,9,30
1967,8,24
1968,8,22
1969,13,23
1970,7,23
1971,6,21
1972,10,28
1973,11,18
1974,10,13
1975,5,14
1976,0,11
1977,7,12
1978,0,19
1979,0,13
1980,0,5
1981,8,11
1982,0,5
1983,0,15
1984,0,10
1985,0,10
1986,0,12
1987,5,7
1988,0,8
1989,5,11
1990,0,12
1991,0,0
1992,0,7
1993,0,5
1994,0,8
1995,0,7
1996,0,6
1997,0,0
1998,0,0
1999,0,5
2000,0,9
2001,0,5
2002,0,0
2003,0,0
2004,0,7
2005,0,0
2006,0,0
2007,0,8
2008,0,5
2009,0,0
2010,0,0
2011,0,5
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
