year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,5,0
1893,6,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,10,0
1899,0,0
1900,8,0
1901,6,0
1902,0,0
1903,5,0
1904,5,0
1905,0,0
1906,0,0
1907,13,0
1908,8,0
1909,12,0
1910,17,0
1911,7,0
1912,11,5
1913,15,0
1914,22,0
1915,13,0
1916,16,6
1917,11,5
1918,18,14
1919,10,8
1920,19,8
1921,17,9
1922,17,6
1923,19,9
1924,22,0
1925,11,8
1926,20,9
1927,19,8
1928,18,0
1929,21,9
1930,18,0
1931,15,0
1932,23,8
1933,20,7
1934,12,0
1935,20,10
1936,15,8
1937,14,0
1938,17,0
1939,16,6
1940,15,0
1941,10,6
1942,17,7
1943,16,0
1944,11,5
1945,12,0
1946,18,7
1947,24,0
1948,15,0
1949,22,5
1950,18,0
1951,18,6
1952,22,0
1953,20,0
1954,21,0
1955,20,0
1956,25,0
1957,14,6
1958,29,5
1959,21,0
1960,11,0
1961,18,0
1962,17,0
1963,12,0
1964,17,0
1965,19,0
1966,10,0
1967,13,0
1968,11,0
1969,9,0
1970,11,0
1971,12,0
1972,12,0
1973,15,0
1974,16,0
1975,8,0
1976,13,0
1977,15,0
1978,10,0
1979,17,0
1980,12,0
1981,17,0
1982,12,0
1983,12,0
1984,9,0
1985,11,0
1986,13,0
1987,11,0
1988,0,0
1989,9,0
1990,11,0
1991,16,0
1992,14,0
1993,8,0
1994,11,0
1995,10,0
1996,13,0
1997,13,0
1998,17,0
1999,16,0
2000,17,0
2001,19,0
2002,23,0
2003,12,0
2004,17,0
2005,14,0
2006,18,0
2007,11,0
2008,13,0
2009,11,0
2010,6,0
2011,8,0
2012,14,0
2013,8,0
2014,13,0
2015,15,0
2016,23,0
2017,18,0
2018,14,0
2019,20,0
