year,F,M
1880,25,0
1881,17,0
1882,23,0
1883,22,0
1884,21,0
1885,28,0
1886,28,0
1887,30,0
1888,31,0
1889,24,0
1890,26,0
1891,27,0
1892,26,0
1893,28,0
1894,28,0
1895,34,0
1896,31,0
1897,28,0
1898,34,0
1899,32,0
1900,40,0
1901,33,0
1902,29,0
1903,29,0
1904,24,0
1905,26,0
1906,20,0
1907,29,0
1908,24,0
1909,22,0
1910,22,0
1911,25,0
1912,25,0
1913,25,0
1914,33,0
1915,42,0
1916,38,0
1917,43,0
1918,43,0
1919,38,0
1920,48,0
1921,41,0
1922,60,0
1923,43,0
1924,43,0
1925,36,0
1926,41,0
1927,41,0
1928,48,0
1929,42,0
1930,34,0
1931,36,0
1932,48,0
1933,39,0
1934,60,0
1935,48,0
1936,39,0
1937,48,0
1938,43,0
1939,42,0
1940,32,0
1941,38,0
1942,42,0
1943,54,0
1944,46,0
1945,50,0
1946,45,0
1947,36,0
1948,42,0
1949,50,0
1950,50,0
1951,58,0
1952,49,0
1953,39,0
1954,55,0
1955,48,0
1956,49,0
1957,38,0
1958,45,0
1959,51,0
1960,39,0
1961,32,0
1962,23,0
1963,17,0
1964,24,0
1965,22,0
1966,12,0
1967,16,0
1968,25,0
1969,15,0
1970,18,0
1971,18,0
1972,12,0
1973,14,0
1974,10,0
1975,10,0
1976,8,0
1977,6,0
1978,5,0
1979,0,0
1980,6,0
1981,11,0
1982,0,0
1983,5,0
1984,9,0
1985,6,0
1986,5,0
1987,0,0
1988,0,0
1989,0,0
1990,6,0
1991,5,0
1992,5,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,5,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,5,0
2015,0,0
2016,6,0
2017,11,0
2018,6,0
2019,0,0
