year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,5,0
1888,0,0
1889,6,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,8,0
1896,0,0
1897,0,0
1898,5,0
1899,9,0
1900,10,0
1901,6,0
1902,6,0
1903,14,0
1904,10,0
1905,12,0
1906,16,0
1907,12,0
1908,18,0
1909,12,0
1910,18,0
1911,20,0
1912,39,10
1913,36,0
1914,55,12
1915,48,12
1916,47,21
1917,64,10
1918,68,10
1919,71,12
1920,73,12
1921,78,11
1922,88,16
1923,68,10
1924,74,10
1925,71,20
1926,64,17
1927,80,18
1928,91,16
1929,87,16
1930,78,18
1931,60,17
1932,71,22
1933,71,18
1934,66,13
1935,67,19
1936,58,12
1937,41,14
1938,67,12
1939,45,14
1940,45,12
1941,48,10
1942,38,6
1943,35,6
1944,41,5
1945,27,0
1946,27,9
1947,38,0
1948,35,7
1949,35,10
1950,34,0
1951,36,5
1952,39,0
1953,42,7
1954,51,5
1955,29,7
1956,35,0
1957,37,0
1958,33,0
1959,22,5
1960,30,5
1961,21,8
1962,23,0
1963,23,0
1964,27,7
1965,24,7
1966,26,7
1967,13,6
1968,14,0
1969,19,0
1970,15,0
1971,22,12
1972,9,16
1973,14,14
1974,17,0
1975,13,11
1976,5,15
1977,0,13
1978,6,13
1979,9,14
1980,12,10
1981,10,10
1982,10,11
1983,0,12
1984,0,17
1985,9,12
1986,8,0
1987,6,5
1988,6,10
1989,0,8
1990,0,12
1991,5,11
1992,0,10
1993,0,10
1994,0,5
1995,0,15
1996,0,10
1997,0,8
1998,0,11
1999,0,7
2000,0,9
2001,0,16
2002,0,8
2003,0,6
2004,0,5
2005,0,0
2006,0,6
2007,0,6
2008,0,0
2009,0,7
2010,0,15
2011,0,5
2012,0,8
2013,0,6
2014,0,5
2015,0,9
2016,0,6
2017,0,6
2018,0,6
2019,0,0
