year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,6
1915,0,9
1916,0,0
1917,0,5
1918,0,0
1919,0,0
1920,0,6
1921,0,6
1922,0,7
1923,0,11
1924,0,0
1925,0,6
1926,0,5
1927,0,10
1928,0,13
1929,0,7
1930,0,11
1931,0,5
1932,0,6
1933,0,8
1934,0,0
1935,0,7
1936,0,7
1937,0,8
1938,0,0
1939,0,0
1940,0,9
1941,0,5
1942,0,0
1943,0,0
1944,0,7
1945,0,0
1946,0,6
1947,0,8
1948,0,8
1949,0,6
1950,0,6
1951,0,7
1952,0,7
1953,0,10
1954,0,10
1955,0,6
1956,0,10
1957,0,6
1958,0,9
1959,0,11
1960,0,10
1961,0,14
1962,0,5
1963,0,7
1964,0,14
1965,0,7
1966,0,11
1967,0,5
1968,0,6
1969,0,11
1970,0,11
1971,0,19
1972,0,15
1973,0,13
1974,0,18
1975,0,14
1976,0,15
1977,0,17
1978,0,16
1979,0,21
1980,0,23
1981,0,23
1982,0,30
1983,0,21
1984,0,31
1985,0,48
1986,0,51
1987,0,47
1988,0,57
1989,0,72
1990,0,81
1991,0,55
1992,0,33
1993,0,23
1994,0,24
1995,0,17
1996,0,14
1997,0,17
1998,0,21
1999,0,18
2000,0,15
2001,0,15
2002,0,10
2003,0,8
2004,0,11
2005,0,12
2006,0,12
2007,0,17
2008,0,15
2009,0,17
2010,0,22
2011,0,7
2012,0,28
2013,0,14
2014,0,12
2015,0,20
2016,0,12
2017,0,17
2018,0,12
2019,0,11
