year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,5
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,5
1936,0,0
1937,0,10
1938,0,0
1939,0,0
1940,0,0
1941,0,6
1942,0,0
1943,0,11
1944,0,7
1945,0,11
1946,0,9
1947,0,16
1948,0,19
1949,0,10
1950,0,7
1951,0,25
1952,0,28
1953,0,26
1954,0,25
1955,0,37
1956,0,32
1957,0,26
1958,0,32
1959,0,39
1960,0,38
1961,0,30
1962,0,25
1963,0,32
1964,0,31
1965,0,28
1966,0,28
1967,0,31
1968,0,30
1969,0,30
1970,0,24
1971,0,31
1972,0,39
1973,0,34
1974,0,45
1975,0,41
1976,0,31
1977,0,38
1978,0,44
1979,0,40
1980,0,42
1981,0,52
1982,0,38
1983,0,46
1984,0,59
1985,0,53
1986,0,49
1987,0,50
1988,0,67
1989,0,55
1990,0,58
1991,0,50
1992,0,46
1993,0,39
1994,0,35
1995,0,30
1996,0,25
1997,0,15
1998,0,22
1999,0,18
2000,0,12
2001,0,19
2002,0,18
2003,0,7
2004,0,14
2005,0,6
2006,0,9
2007,0,10
2008,0,10
2009,0,9
2010,0,9
2011,0,5
2012,0,0
2013,0,0
2014,0,0
2015,0,7
2016,0,12
2017,0,0
2018,0,0
2019,0,5
