year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,5,0
1912,6,0
1913,10,0
1914,6,0
1915,14,0
1916,13,0
1917,13,0
1918,14,0
1919,19,0
1920,24,0
1921,19,0
1922,17,0
1923,16,0
1924,20,0
1925,13,0
1926,11,0
1927,8,0
1928,7,0
1929,12,0
1930,11,0
1931,12,0
1932,10,0
1933,13,0
1934,11,0
1935,17,0
1936,20,0
1937,17,0
1938,22,0
1939,29,0
1940,31,0
1941,35,0
1942,39,0
1943,52,0
1944,49,0
1945,46,0
1946,65,0
1947,84,0
1948,84,0
1949,100,0
1950,111,0
1951,117,0
1952,125,0
1953,154,0
1954,175,0
1955,181,0
1956,277,0
1957,214,0
1958,228,0
1959,274,0
1960,298,0
1961,375,0
1962,359,0
1963,376,0
1964,414,0
1965,378,0
1966,436,0
1967,598,0
1968,784,0
1969,946,5
1970,988,0
1971,997,0
1972,898,7
1973,883,0
1974,776,5
1975,789,5
1976,770,0
1977,676,0
1978,783,0
1979,843,5
1980,949,0
1981,844,0
1982,885,0
1983,909,0
1984,948,5
1985,925,0
1986,922,5
1987,873,0
1988,906,0
1989,868,0
1990,834,0
1991,775,0
1992,696,0
1993,634,0
1994,614,0
1995,480,0
1996,441,0
1997,338,0
1998,330,0
1999,294,0
2000,283,0
2001,298,0
2002,243,0
2003,265,0
2004,220,0
2005,186,0
2006,209,0
2007,169,0
2008,148,0
2009,118,0
2010,123,0
2011,117,0
2012,89,0
2013,72,0
2014,88,0
2015,95,0
2016,63,0
2017,58,0
2018,68,0
2019,59,0
