year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,6,0
1933,11,0
1934,9,0
1935,8,0
1936,17,0
1937,13,0
1938,22,0
1939,16,0
1940,35,0
1941,27,0
1942,33,0
1943,37,0
1944,43,0
1945,53,0
1946,55,0
1947,69,0
1948,76,0
1949,84,0
1950,171,0
1951,243,0
1952,264,0
1953,339,0
1954,380,0
1955,426,0
1956,391,0
1957,330,0
1958,296,0
1959,312,0
1960,333,0
1961,322,0
1962,250,0
1963,257,0
1964,227,0
1965,214,0
1966,220,0
1967,167,0
1968,174,0
1969,170,0
1970,193,0
1971,167,0
1972,112,0
1973,114,0
1974,111,0
1975,106,0
1976,96,0
1977,89,0
1978,91,0
1979,133,0
1980,113,0
1981,100,0
1982,117,0
1983,88,0
1984,91,0
1985,125,0
1986,116,0
1987,95,0
1988,63,0
1989,71,0
1990,53,0
1991,42,0
1992,27,0
1993,34,0
1994,32,0
1995,25,0
1996,20,0
1997,13,0
1998,14,0
1999,18,0
2000,13,0
2001,17,0
2002,18,0
2003,16,0
2004,11,0
2005,13,0
2006,12,0
2007,17,0
2008,24,0
2009,11,0
2010,22,0
2011,23,0
2012,19,0
2013,11,0
2014,13,0
2015,6,0
2016,9,0
2017,6,0
2018,10,0
2019,7,0
