year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,6,0
1911,0,0
1912,0,0
1913,0,0
1914,6,0
1915,8,0
1916,5,0
1917,8,0
1918,14,0
1919,9,0
1920,12,0
1921,7,0
1922,11,0
1923,17,0
1924,11,0
1925,11,0
1926,12,0
1927,12,0
1928,16,0
1929,16,0
1930,5,0
1931,0,0
1932,9,0
1933,8,0
1934,10,0
1935,10,0
1936,9,0
1937,9,0
1938,8,0
1939,13,0
1940,16,0
1941,16,0
1942,0,0
1943,10,0
1944,9,0
1945,9,0
1946,15,0
1947,18,0
1948,12,0
1949,23,0
1950,16,0
1951,29,0
1952,20,0
1953,38,0
1954,24,0
1955,39,0
1956,30,0
1957,26,0
1958,29,0
1959,48,0
1960,44,0
1961,45,0
1962,56,0
1963,37,0
1964,44,0
1965,42,0
1966,40,0
1967,35,0
1968,41,0
1969,27,0
1970,50,0
1971,34,0
1972,33,0
1973,24,0
1974,24,0
1975,29,0
1976,23,0
1977,26,0
1978,10,0
1979,18,0
1980,31,0
1981,21,0
1982,22,0
1983,19,0
1984,21,0
1985,9,0
1986,19,0
1987,8,0
1988,8,0
1989,15,0
1990,7,0
1991,12,0
1992,0,0
1993,0,0
1994,0,0
1995,5,0
1996,0,0
1997,0,0
1998,5,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
