year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,6,0
1911,7,0
1912,6,0
1913,9,0
1914,6,0
1915,14,0
1916,27,0
1917,14,0
1918,20,0
1919,23,0
1920,26,0
1921,19,0
1922,19,0
1923,14,0
1924,15,0
1925,12,0
1926,14,0
1927,17,0
1928,8,0
1929,14,0
1930,14,0
1931,8,0
1932,10,0
1933,0,0
1934,6,0
1935,13,0
1936,18,0
1937,18,0
1938,12,0
1939,8,0
1940,10,0
1941,14,0
1942,9,0
1943,13,0
1944,18,0
1945,11,0
1946,17,0
1947,16,0
1948,22,0
1949,23,0
1950,20,0
1951,21,0
1952,29,0
1953,36,0
1954,35,0
1955,23,0
1956,33,0
1957,38,0
1958,27,0
1959,26,0
1960,31,0
1961,35,0
1962,27,0
1963,36,0
1964,25,0
1965,35,0
1966,47,0
1967,70,0
1968,78,0
1969,94,0
1970,120,0
1971,124,0
1972,137,0
1973,150,0
1974,196,0
1975,191,0
1976,208,0
1977,211,0
1978,235,0
1979,238,0
1980,284,0
1981,308,0
1982,301,0
1983,316,0
1984,345,0
1985,388,0
1986,379,0
1987,349,0
1988,360,0
1989,344,0
1990,354,0
1991,338,0
1992,333,0
1993,324,0
1994,291,0
1995,266,0
1996,239,0
1997,197,0
1998,157,0
1999,189,0
2000,157,0
2001,128,0
2002,126,0
2003,120,0
2004,92,0
2005,91,0
2006,88,0
2007,94,0
2008,77,0
2009,69,0
2010,57,0
2011,42,0
2012,33,0
2013,25,0
2014,29,0
2015,17,0
2016,21,0
2017,10,0
2018,13,0
2019,9,0
