year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,5,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,7,0
1913,0,0
1914,8,0
1915,13,0
1916,8,0
1917,17,0
1918,19,0
1919,20,0
1920,28,0
1921,14,0
1922,24,0
1923,14,0
1924,20,0
1925,22,0
1926,18,0
1927,16,0
1928,11,0
1929,15,0
1930,14,0
1931,13,0
1932,21,0
1933,17,0
1934,15,0
1935,24,0
1936,22,0
1937,19,0
1938,15,0
1939,17,0
1940,19,0
1941,16,0
1942,22,0
1943,33,0
1944,20,0
1945,37,0
1946,22,0
1947,40,0
1948,85,0
1949,75,0
1950,66,0
1951,79,0
1952,72,0
1953,67,0
1954,73,0
1955,68,0
1956,69,0
1957,59,0
1958,51,0
1959,57,0
1960,66,0
1961,54,0
1962,73,0
1963,56,0
1964,71,0
1965,55,0
1966,84,0
1967,58,0
1968,68,0
1969,56,0
1970,63,0
1971,41,0
1972,53,0
1973,39,0
1974,37,0
1975,48,0
1976,25,0
1977,35,0
1978,30,0
1979,29,0
1980,23,0
1981,12,0
1982,22,0
1983,22,0
1984,13,0
1985,8,0
1986,18,0
1987,9,0
1988,11,0
1989,9,0
1990,12,0
1991,0,0
1992,10,0
1993,0,0
1994,8,0
1995,0,0
1996,5,0
1997,0,0
1998,0,0
1999,0,0
2000,6,0
2001,0,0
2002,7,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,8,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
