year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,6,0
1885,5,0
1886,0,0
1887,9,0
1888,0,0
1889,10,0
1890,10,0
1891,5,0
1892,9,0
1893,13,0
1894,13,0
1895,17,0
1896,20,0
1897,23,0
1898,35,0
1899,33,0
1900,23,0
1901,48,0
1902,41,0
1903,27,0
1904,46,0
1905,31,0
1906,52,0
1907,54,0
1908,54,0
1909,70,0
1910,72,0
1911,77,0
1912,92,0
1913,102,0
1914,93,0
1915,155,0
1916,160,0
1917,190,0
1918,218,0
1919,213,0
1920,187,0
1921,214,0
1922,215,0
1923,205,0
1924,252,0
1925,209,0
1926,201,0
1927,210,0
1928,199,0
1929,186,0
1930,173,0
1931,191,0
1932,182,0
1933,213,0
1934,206,0
1935,194,0
1936,167,0
1937,194,0
1938,173,0
1939,175,0
1940,196,0
1941,176,0
1942,161,0
1943,173,0
1944,154,0
1945,166,0
1946,162,0
1947,159,0
1948,172,0
1949,183,0
1950,189,0
1951,177,0
1952,175,0
1953,159,0
1954,161,0
1955,166,0
1956,143,0
1957,152,0
1958,148,0
1959,125,0
1960,132,0
1961,121,0
1962,125,0
1963,97,0
1964,74,0
1965,79,0
1966,66,0
1967,64,0
1968,65,0
1969,49,0
1970,48,0
1971,30,0
1972,38,0
1973,29,0
1974,28,0
1975,25,0
1976,18,0
1977,12,0
1978,15,0
1979,14,0
1980,23,0
1981,15,0
1982,10,0
1983,15,0
1984,11,0
1985,17,0
1986,17,0
1987,12,0
1988,10,0
1989,13,0
1990,11,0
1991,9,0
1992,6,0
1993,5,0
1994,5,0
1995,5,0
1996,0,0
1997,0,0
1998,5,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,5,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
