year,Boys,Girls
1880,0,16
1881,0,14
1882,0,14
1883,0,13
1884,0,21
1885,0,21
1886,0,18
1887,0,16
1888,0,16
1889,0,18
1890,0,16
1891,0,12
1892,0,18
1893,0,22
1894,0,16
1895,0,21
1896,0,14
1897,0,12
1898,0,25
1899,0,19
1900,0,15
1901,0,8
1902,0,11
1903,0,19
1904,0,7
1905,0,17
1906,0,10
1907,0,16
1908,0,12
1909,0,18
1910,0,17
1911,0,14
1912,0,19
1913,0,32
1914,0,47
1915,0,47
1916,0,53
1917,0,66
1918,5,51
1919,0,60
1920,0,53
1921,0,48
1922,0,50
1923,0,62
1924,8,45
1925,0,51
1926,0,50
1927,0,49
1928,0,55
1929,0,49
1930,0,53
1931,0,41
1932,0,51
1933,0,52
1934,0,45
1935,0,57
1936,0,39
1937,0,54
1938,0,50
1939,0,51
1940,0,52
1941,0,41
1942,6,57
1943,5,49
1944,0,45
1945,0,43
1946,0,46
1947,0,67
1948,0,44
1949,0,37
1950,0,46
1951,0,51
1952,0,42
1953,0,40
1954,0,43
1955,0,48
1956,0,38
1957,0,51
1958,0,38
1959,0,36
1960,0,32
1961,0,27
1962,0,35
1963,0,17
1964,0,32
1965,0,27
1966,0,14
1967,0,14
1968,0,27
1969,0,14
1970,0,22
1971,0,15
1972,0,11
1973,0,19
1974,0,11
1975,0,18
1976,0,15
1977,0,15
1978,0,14
1979,0,9
1980,0,9
1981,0,13
1982,0,17
1983,0,11
1984,0,6
1985,0,8
1986,0,6
1987,0,8
1988,0,12
1989,0,10
1990,0,7
1991,0,6
1992,0,7
1993,0,7
1994,0,9
1995,0,6
1996,0,5
1997,0,8
1998,0,8
1999,0,8
2000,0,5
2001,0,5
2002,0,0
2003,0,10
2004,0,5
2005,0,7
2006,0,7
2007,0,12
2008,0,5
2009,0,6
2010,0,0
2011,0,5
2012,0,9
2013,0,8
2014,0,7
2015,0,14
2016,0,10
2017,0,9
2018,0,11
2019,0,6
