year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,5
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,6
1914,0,5
1915,0,8
1916,0,5
1917,0,0
1918,0,5
1919,0,8
1920,0,8
1921,0,6
1922,0,5
1923,0,7
1924,0,10
1925,0,9
1926,0,10
1927,0,17
1928,0,22
1929,0,10
1930,0,10
1931,0,8
1932,0,0
1933,0,16
1934,0,7
1935,0,15
1936,0,11
1937,0,8
1938,0,9
1939,0,10
1940,0,11
1941,0,8
1942,0,8
1943,0,0
1944,0,16
1945,0,7
1946,0,11
1947,0,10
1948,0,7
1949,0,8
1950,0,5
1951,0,11
1952,0,5
1953,0,13
1954,0,8
1955,0,7
1956,0,9
1957,0,6
1958,0,6
1959,0,10
1960,0,7
1961,0,11
1962,0,11
1963,0,9
1964,0,12
1965,0,12
1966,0,9
1967,0,8
1968,0,20
1969,0,12
1970,0,10
1971,0,13
1972,0,13
1973,0,12
1974,0,9
1975,0,14
1976,0,9
1977,0,18
1978,0,18
1979,0,14
1980,0,18
1981,0,16
1982,0,11
1983,0,20
1984,0,13
1985,0,11
1986,0,8
1987,0,7
1988,0,13
1989,0,10
1990,0,8
1991,0,16
1992,0,13
1993,0,14
1994,0,9
1995,0,17
1996,0,14
1997,0,7
1998,0,6
1999,0,13
2000,0,13
2001,0,10
2002,0,10
2003,0,8
2004,0,14
2005,0,0
2006,0,10
2007,0,8
2008,0,5
2009,0,9
2010,0,7
2011,0,8
2012,0,5
2013,0,7
2014,0,6
2015,0,0
2016,0,0
2017,0,6
2018,0,0
2019,0,0
