year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,6,0
1905,8,0
1906,8,0
1907,0,0
1908,5,0
1909,0,0
1910,0,0
1911,5,0
1912,8,0
1913,9,0
1914,13,0
1915,15,0
1916,19,0
1917,16,0
1918,30,0
1919,20,0
1920,20,0
1921,22,0
1922,21,0
1923,37,0
1924,30,0
1925,19,0
1926,30,0
1927,43,0
1928,20,0
1929,26,0
1930,25,0
1931,26,0
1932,27,0
1933,29,0
1934,19,0
1935,30,0
1936,32,0
1937,31,0
1938,39,0
1939,25,0
1940,32,0
1941,30,0
1942,32,0
1943,27,0
1944,27,0
1945,30,0
1946,42,0
1947,47,0
1948,40,0
1949,31,0
1950,50,0
1951,41,0
1952,46,0
1953,44,0
1954,57,0
1955,67,0
1956,54,0
1957,51,0
1958,44,0
1959,29,0
1960,40,0
1961,23,0
1962,19,0
1963,20,0
1964,23,0
1965,21,0
1966,16,0
1967,13,0
1968,15,0
1969,10,0
1970,7,0
1971,0,0
1972,15,0
1973,0,0
1974,8,0
1975,6,0
1976,10,0
1977,7,0
1978,0,0
1979,0,0
1980,7,5
1981,0,0
1982,9,0
1983,5,0
1984,5,0
1985,0,0
1986,0,0
1987,5,0
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,0,0
1993,0,6
1994,0,0
1995,0,0
1996,0,0
1997,6,6
1998,0,5
1999,0,6
2000,0,6
2001,0,6
2002,0,9
2003,0,7
2004,5,5
2005,8,11
2006,0,9
2007,0,9
2008,0,23
2009,0,18
2010,0,17
2011,0,20
2012,6,20
2013,0,18
2014,0,17
2015,0,15
2016,0,15
2017,0,22
2018,0,17
2019,0,14
