year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,5
1921,0,0
1922,0,0
1923,0,0
1924,0,5
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,8,0
1931,0,0
1932,0,0
1933,0,0
1934,0,5
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,0,0
1955,0,0
1956,0,5
1957,0,0
1958,0,0
1959,0,5
1960,0,0
1961,0,0
1962,0,0
1963,0,0
1964,0,0
1965,0,0
1966,0,0
1967,0,0
1968,0,6
1969,0,10
1970,0,5
1971,0,8
1972,0,6
1973,0,8
1974,0,13
1975,0,13
1976,0,8
1977,0,11
1978,0,15
1979,0,10
1980,0,12
1981,0,13
1982,0,7
1983,16,16
1984,13,22
1985,22,19
1986,21,19
1987,14,23
1988,13,30
1989,21,30
1990,29,35
1991,47,42
1992,44,34
1993,49,38
1994,36,39
1995,45,46
1996,44,45
1997,43,42
1998,44,50
1999,39,40
2000,38,62
2001,42,48
2002,33,52
2003,56,49
2004,41,64
2005,47,59
2006,49,67
2007,54,80
2008,59,78
2009,68,77
2010,58,110
2011,56,99
2012,51,100
2013,43,96
2014,45,104
2015,38,103
2016,61,134
2017,51,132
2018,77,171
2019,109,193
