year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,5
1915,0,0
1916,0,0
1917,0,0
1918,0,5
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,6
1924,0,6
1925,0,7
1926,0,0
1927,0,6
1928,0,6
1929,0,0
1930,0,6
1931,0,9
1932,0,9
1933,0,7
1934,0,12
1935,0,5
1936,0,11
1937,0,12
1938,0,19
1939,0,15
1940,0,9
1941,0,17
1942,0,14
1943,0,17
1944,0,17
1945,0,25
1946,0,36
1947,0,33
1948,0,42
1949,0,33
1950,0,39
1951,0,54
1952,0,59
1953,0,56
1954,0,55
1955,0,75
1956,0,67
1957,0,71
1958,0,64
1959,0,74
1960,0,84
1961,0,80
1962,0,117
1963,0,121
1964,0,128
1965,0,157
1966,0,121
1967,0,129
1968,0,150
1969,0,161
1970,0,209
1971,0,194
1972,0,188
1973,0,201
1974,5,231
1975,0,239
1976,0,220
1977,0,273
1978,0,239
1979,0,217
1980,0,215
1981,0,172
1982,0,198
1983,0,166
1984,0,185
1985,0,156
1986,0,145
1987,0,134
1988,0,165
1989,0,180
1990,0,151
1991,0,166
1992,0,144
1993,0,134
1994,0,138
1995,0,105
1996,0,126
1997,0,103
1998,0,90
1999,0,89
2000,0,79
2001,0,79
2002,0,90
2003,0,88
2004,0,66
2005,0,78
2006,0,71
2007,0,62
2008,0,71
2009,0,66
2010,0,80
2011,0,71
2012,0,69
2013,0,78
2014,0,51
2015,0,51
2016,0,46
2017,0,43
2018,0,56
2019,0,33
