year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,5,0
1892,0,0
1893,0,0
1894,8,0
1895,7,0
1896,6,0
1897,6,0
1898,5,0
1899,11,0
1900,10,0
1901,12,0
1902,13,0
1903,16,0
1904,14,0
1905,16,0
1906,16,0
1907,14,0
1908,17,0
1909,20,0
1910,34,0
1911,28,0
1912,33,0
1913,40,0
1914,50,0
1915,80,0
1916,89,0
1917,78,0
1918,112,0
1919,85,0
1920,77,0
1921,82,0
1922,76,0
1923,101,0
1924,74,0
1925,84,0
1926,83,0
1927,104,0
1928,98,0
1929,90,0
1930,95,0
1931,121,0
1932,103,0
1933,103,0
1934,92,0
1935,102,0
1936,77,0
1937,96,0
1938,91,0
1939,68,0
1940,87,0
1941,76,0
1942,96,0
1943,109,0
1944,105,0
1945,97,0
1946,101,0
1947,111,0
1948,88,0
1949,111,0
1950,92,0
1951,81,0
1952,85,0
1953,73,0
1954,55,0
1955,74,0
1956,63,0
1957,57,0
1958,56,0
1959,40,0
1960,52,0
1961,53,0
1962,38,0
1963,38,0
1964,33,0
1965,27,0
1966,25,0
1967,21,0
1968,24,0
1969,18,0
1970,12,0
1971,12,0
1972,9,0
1973,13,0
1974,5,0
1975,0,0
1976,6,0
1977,11,0
1978,6,0
1979,10,0
1980,7,0
1981,5,0
1982,10,0
1983,0,0
1984,0,0
1985,0,0
1986,7,0
1987,0,0
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,6,0
1993,5,0
1994,6,0
1995,0,0
1996,0,0
1997,5,0
1998,7,0
1999,0,0
2000,0,0
2001,8,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,5,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,5,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
