year,Girls,Boys
1880,23,0
1881,32,0
1882,37,0
1883,30,0
1884,34,0
1885,39,0
1886,51,0
1887,55,0
1888,54,0
1889,69,0
1890,60,0
1891,78,0
1892,62,0
1893,90,0
1894,118,0
1895,111,0
1896,108,0
1897,74,0
1898,122,0
1899,106,0
1900,129,0
1901,93,0
1902,131,0
1903,131,0
1904,140,0
1905,127,0
1906,125,0
1907,142,0
1908,144,0
1909,172,0
1910,158,0
1911,168,0
1912,211,0
1913,205,0
1914,227,0
1915,320,0
1916,301,0
1917,307,0
1918,390,0
1919,343,0
1920,306,0
1921,324,0
1922,335,0
1923,312,0
1924,320,0
1925,279,0
1926,268,9
1927,361,0
1928,330,0
1929,328,0
1930,322,0
1931,300,0
1932,301,0
1933,281,0
1934,307,0
1935,286,0
1936,300,0
1937,294,0
1938,337,0
1939,273,0
1940,259,0
1941,279,0
1942,263,0
1943,291,0
1944,245,0
1945,231,0
1946,222,0
1947,252,0
1948,210,0
1949,223,0
1950,247,0
1951,249,0
1952,240,0
1953,255,0
1954,236,0
1955,195,0
1956,207,0
1957,158,0
1958,144,0
1959,252,0
1960,168,0
1961,155,0
1962,148,0
1963,118,0
1964,137,0
1965,92,0
1966,99,0
1967,65,0
1968,68,0
1969,80,0
1970,66,0
1971,69,0
1972,37,0
1973,33,0
1974,39,0
1975,40,0
1976,47,0
1977,65,0
1978,62,0
1979,58,0
1980,38,0
1981,53,0
1982,65,0
1983,61,0
1984,42,0
1985,34,0
1986,29,0
1987,38,0
1988,24,0
1989,37,0
1990,24,0
1991,25,0
1992,25,0
1993,32,0
1994,32,0
1995,29,0
1996,34,0
1997,36,0
1998,31,0
1999,37,0
2000,50,0
2001,44,0
2002,59,0
2003,80,0
2004,86,0
2005,104,0
2006,202,0
2007,257,0
2008,299,0
2009,280,0
2010,314,0
2011,292,0
2012,334,0
2013,349,0
2014,347,0
2015,368,0
2016,350,0
2017,379,0
2018,460,0
2019,497,0
