year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,5
1911,0,0
1912,0,5
1913,0,9
1914,0,11
1915,0,12
1916,0,15
1917,0,9
1918,0,6
1919,0,12
1920,0,18
1921,0,13
1922,0,16
1923,0,22
1924,0,9
1925,0,19
1926,0,15
1927,0,10
1928,0,20
1929,0,16
1930,0,17
1931,0,12
1932,0,11
1933,0,13
1934,0,12
1935,0,8
1936,0,5
1937,0,11
1938,0,11
1939,0,14
1940,0,9
1941,0,18
1942,0,11
1943,0,9
1944,0,9
1945,0,12
1946,0,12
1947,0,13
1948,0,16
1949,0,6
1950,0,15
1951,0,10
1952,0,10
1953,0,11
1954,0,8
1955,0,14
1956,0,12
1957,0,9
1958,0,10
1959,0,13
1960,0,11
1961,0,12
1962,0,6
1963,0,10
1964,0,7
1965,0,0
1966,0,0
1967,0,11
1968,0,5
1969,0,0
1970,0,12
1971,0,13
1972,0,12
1973,0,19
1974,0,13
1975,0,12
1976,0,11
1977,0,14
1978,0,16
1979,0,22
1980,0,22
1981,0,10
1982,0,29
1983,0,22
1984,0,20
1985,0,24
1986,0,26
1987,0,39
1988,0,50
1989,6,50
1990,0,67
1991,0,66
1992,0,52
1993,6,53
1994,6,55
1995,0,55
1996,0,110
1997,0,196
1998,0,204
1999,0,214
2000,0,168
2001,0,170
2002,0,187
2003,0,163
2004,0,167
2005,0,188
2006,0,288
2007,0,327
2008,0,358
2009,0,359
2010,0,404
2011,0,492
2012,0,499
2013,0,600
2014,7,869
2015,6,994
2016,6,1259
2017,7,1280
2018,9,1404
2019,11,1434
