year,Boys,Girls
1880,16,0
1881,22,0
1882,24,0
1883,28,0
1884,25,0
1885,31,0
1886,39,0
1887,39,0
1888,46,0
1889,52,0
1890,39,0
1891,24,0
1892,28,0
1893,32,0
1894,52,0
1895,59,0
1896,56,0
1897,33,0
1898,37,0
1899,45,0
1900,53,0
1901,41,0
1902,39,0
1903,45,0
1904,56,0
1905,41,0
1906,44,0
1907,42,0
1908,50,0
1909,46,0
1910,53,0
1911,45,0
1912,59,0
1913,63,0
1914,74,0
1915,93,0
1916,114,0
1917,102,0
1918,108,0
1919,114,0
1920,124,0
1921,109,0
1922,114,0
1923,125,0
1924,118,0
1925,115,0
1926,129,0
1927,109,0
1928,134,0
1929,121,0
1930,130,0
1931,130,0
1932,131,0
1933,138,0
1934,150,0
1935,151,0
1936,145,0
1937,154,0
1938,141,0
1939,197,0
1940,189,0
1941,173,0
1942,217,0
1943,216,0
1944,190,0
1945,175,0
1946,223,0
1947,255,0
1948,225,0
1949,236,0
1950,204,0
1951,233,0
1952,228,0
1953,229,0
1954,215,0
1955,253,0
1956,218,0
1957,209,0
1958,211,0
1959,181,0
1960,165,0
1961,147,0
1962,124,0
1963,113,0
1964,86,0
1965,68,0
1966,49,0
1967,49,0
1968,38,0
1969,37,0
1970,24,0
1971,35,0
1972,22,0
1973,23,0
1974,28,0
1975,14,0
1976,20,0
1977,16,0
1978,19,0
1979,22,0
1980,12,0
1981,13,0
1982,20,0
1983,12,0
1984,9,0
1985,10,0
1986,10,0
1987,14,0
1988,5,0
1989,16,0
1990,11,0
1991,8,0
1992,9,0
1993,10,0
1994,9,0
1995,0,0
1996,7,0
1997,0,0
1998,8,0
1999,0,0
2000,8,0
2001,5,0
2002,6,0
2003,0,0
2004,5,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,7,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
