year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,14
1922,0,9
1923,0,8
1924,0,18
1925,0,14
1926,0,13
1927,0,15
1928,0,16
1929,0,20
1930,0,19
1931,0,14
1932,0,13
1933,0,14
1934,0,14
1935,0,17
1936,0,12
1937,0,8
1938,0,9
1939,0,11
1940,0,17
1941,0,12
1942,0,10
1943,0,9
1944,0,10
1945,0,18
1946,0,13
1947,0,19
1948,0,16
1949,0,26
1950,0,25
1951,0,26
1952,0,35
1953,0,37
1954,0,34
1955,0,38
1956,0,38
1957,0,52
1958,0,38
1959,0,56
1960,0,51
1961,0,74
1962,0,57
1963,0,47
1964,0,73
1965,0,50
1966,0,53
1967,0,65
1968,0,56
1969,0,59
1970,0,83
1971,0,72
1972,0,73
1973,0,73
1974,0,71
1975,0,66
1976,0,65
1977,0,73
1978,0,70
1979,0,74
1980,0,97
1981,0,103
1982,0,84
1983,0,77
1984,0,73
1985,0,73
1986,0,89
1987,0,72
1988,0,95
1989,0,89
1990,0,98
1991,0,97
1992,0,87
1993,0,98
1994,0,94
1995,0,80
1996,0,76
1997,0,71
1998,0,65
1999,0,89
2000,0,73
2001,0,84
2002,0,87
2003,0,88
2004,0,73
2005,0,71
2006,0,71
2007,0,65
2008,0,49
2009,0,46
2010,0,39
2011,0,40
2012,0,24
2013,0,32
2014,0,45
2015,0,28
2016,0,26
2017,0,29
2018,0,22
2019,0,17
