year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,5
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,5
1912,0,0
1913,0,8
1914,0,6
1915,0,8
1916,0,0
1917,0,10
1918,0,16
1919,0,17
1920,0,19
1921,0,20
1922,0,13
1923,0,24
1924,0,26
1925,0,13
1926,0,18
1927,0,24
1928,0,24
1929,0,27
1930,0,24
1931,0,23
1932,0,28
1933,0,25
1934,0,27
1935,0,19
1936,0,17
1937,0,24
1938,0,22
1939,0,17
1940,0,18
1941,0,15
1942,0,20
1943,0,25
1944,0,17
1945,0,12
1946,0,28
1947,0,16
1948,0,16
1949,0,19
1950,0,28
1951,0,16
1952,0,13
1953,0,19
1954,0,31
1955,0,25
1956,0,29
1957,0,20
1958,0,33
1959,0,26
1960,0,25
1961,0,24
1962,0,24
1963,0,17
1964,0,12
1965,0,17
1966,0,23
1967,0,24
1968,0,17
1969,0,15
1970,0,29
1971,0,22
1972,0,28
1973,0,24
1974,0,24
1975,0,22
1976,0,14
1977,0,18
1978,0,25
1979,0,27
1980,0,32
1981,0,33
1982,0,19
1983,0,21
1984,0,18
1985,0,28
1986,0,23
1987,0,18
1988,0,15
1989,0,16
1990,0,34
1991,0,28
1992,0,25
1993,0,21
1994,0,24
1995,0,17
1996,0,23
1997,0,9
1998,0,23
1999,0,21
2000,0,16
2001,0,13
2002,0,17
2003,0,17
2004,0,20
2005,0,17
2006,0,17
2007,0,11
2008,0,17
2009,0,9
2010,0,11
2011,0,11
2012,0,7
2013,0,5
2014,0,8
2015,0,7
2016,0,0
2017,0,12
2018,0,10
2019,0,8
