year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,5
1896,0,7
1897,0,0
1898,0,0
1899,0,5
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,8
1906,0,0
1907,0,5
1908,0,0
1909,0,0
1910,0,5
1911,0,0
1912,0,16
1913,0,9
1914,0,13
1915,0,30
1916,0,28
1917,0,24
1918,0,26
1919,0,26
1920,0,19
1921,0,19
1922,0,23
1923,0,30
1924,0,30
1925,0,31
1926,0,29
1927,0,29
1928,0,27
1929,0,14
1930,0,26
1931,0,27
1932,0,27
1933,0,24
1934,0,13
1935,0,12
1936,0,22
1937,0,16
1938,0,21
1939,0,28
1940,0,39
1941,0,25
1942,0,25
1943,0,25
1944,0,30
1945,0,16
1946,0,22
1947,0,17
1948,0,20
1949,0,16
1950,0,24
1951,0,12
1952,0,19
1953,0,26
1954,0,13
1955,0,16
1956,0,19
1957,0,12
1958,0,15
1959,0,16
1960,0,15
1961,0,14
1962,0,12
1963,0,15
1964,0,18
1965,0,11
1966,0,12
1967,0,13
1968,0,10
1969,0,15
1970,0,10
1971,0,9
1972,0,13
1973,0,14
1974,0,11
1975,5,14
1976,0,15
1977,0,12
1978,0,5
1979,0,22
1980,0,26
1981,0,23
1982,6,11
1983,0,15
1984,0,23
1985,0,18
1986,0,19
1987,0,24
1988,7,23
1989,0,30
1990,6,28
1991,6,31
1992,0,45
1993,5,48
1994,9,47
1995,6,56
1996,0,50
1997,11,50
1998,10,50
1999,7,51
2000,10,44
2001,11,54
2002,7,44
2003,8,47
2004,17,28
2005,10,45
2006,7,48
2007,14,53
2008,7,48
2009,8,43
2010,0,65
2011,9,51
2012,7,66
2013,13,49
2014,14,72
2015,16,56
2016,13,81
2017,14,58
2018,15,75
2019,10,74
