year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,5,0
1885,0,0
1886,0,0
1887,7,0
1888,8,0
1889,8,0
1890,0,0
1891,5,0
1892,0,0
1893,9,0
1894,8,0
1895,12,0
1896,8,0
1897,11,0
1898,11,0
1899,10,0
1900,27,0
1901,19,0
1902,18,0
1903,16,0
1904,19,0
1905,25,0
1906,37,0
1907,25,0
1908,16,0
1909,33,0
1910,29,0
1911,47,0
1912,63,0
1913,75,0
1914,117,0
1915,146,0
1916,158,0
1917,177,0
1918,164,0
1919,154,0
1920,224,0
1921,229,0
1922,251,0
1923,238,0
1924,312,0
1925,315,0
1926,349,0
1927,436,0
1928,440,0
1929,376,0
1930,434,0
1931,425,0
1932,468,0
1933,475,0
1934,493,0
1935,473,5
1936,524,0
1937,526,0
1938,567,0
1939,546,0
1940,540,0
1941,554,0
1942,464,0
1943,500,0
1944,435,0
1945,451,0
1946,521,0
1947,468,0
1948,490,0
1949,447,0
1950,375,0
1951,392,0
1952,387,0
1953,318,0
1954,350,0
1955,361,0
1956,280,0
1957,284,0
1958,242,0
1959,222,0
1960,235,0
1961,224,0
1962,186,0
1963,168,0
1964,165,0
1965,130,0
1966,101,0
1967,94,0
1968,95,0
1969,90,0
1970,74,0
1971,85,0
1972,63,0
1973,42,0
1974,54,0
1975,56,0
1976,42,0
1977,38,0
1978,37,0
1979,45,0
1980,32,0
1981,32,0
1982,43,0
1983,29,0
1984,27,0
1985,17,0
1986,8,0
1987,25,0
1988,15,0
1989,26,0
1990,7,0
1991,8,0
1992,14,0
1993,10,0
1994,10,0
1995,10,0
1996,14,0
1997,10,0
1998,7,0
1999,9,0
2000,7,0
2001,7,0
2002,5,0
2003,10,0
2004,5,0
2005,8,0
2006,9,0
2007,6,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,5,0
2015,6,0
2016,0,0
2017,5,0
2018,6,0
2019,6,0
