year,F,M
1880,65,0
1881,72,0
1882,59,0
1883,76,0
1884,92,0
1885,109,0
1886,98,0
1887,100,0
1888,105,0
1889,119,0
1890,143,0
1891,122,0
1892,133,0
1893,120,0
1894,113,0
1895,112,0
1896,89,0
1897,97,0
1898,109,0
1899,87,0
1900,91,0
1901,77,0
1902,82,0
1903,53,0
1904,66,0
1905,85,0
1906,82,0
1907,72,0
1908,52,0
1909,75,0
1910,65,0
1911,78,0
1912,100,0
1913,105,0
1914,127,0
1915,139,0
1916,141,0
1917,169,0
1918,152,0
1919,125,0
1920,128,0
1921,135,0
1922,94,0
1923,106,0
1924,99,0
1925,84,0
1926,68,0
1927,66,0
1928,42,0
1929,46,0
1930,45,0
1931,33,0
1932,35,0
1933,27,0
1934,26,0
1935,22,0
1936,28,0
1937,20,0
1938,20,0
1939,26,0
1940,13,0
1941,11,0
1942,19,0
1943,18,0
1944,14,0
1945,17,0
1946,16,0
1947,11,0
1948,10,0
1949,11,0
1950,8,0
1951,9,0
1952,11,0
1953,13,0
1954,13,0
1955,11,0
1956,5,0
1957,9,0
1958,6,0
1959,6,0
1960,7,0
1961,8,0
1962,7,0
1963,5,0
1964,5,0
1965,5,0
1966,0,0
1967,0,0
1968,10,0
1969,0,0
1970,0,0
1971,0,0
1972,6,0
1973,0,0
1974,0,0
1975,6,0
1976,5,0
1977,0,0
1978,0,0
1979,0,0
1980,5,0
1981,0,0
1982,5,0
1983,0,0
1984,0,0
1985,5,0
1986,7,0
1987,0,0
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,7,0
2002,0,0
2003,0,0
2004,0,0
2005,6,0
2006,8,0
2007,0,0
2008,7,0
2009,7,0
2010,7,0
2011,5,0
2012,12,0
2013,7,0
2014,10,0
2015,18,0
2016,17,0
2017,15,0
2018,28,0
2019,31,0
