year,F,M
1880,31,0
1881,38,0
1882,37,0
1883,33,0
1884,28,0
1885,38,0
1886,45,0
1887,36,0
1888,69,0
1889,68,0
1890,72,0
1891,71,0
1892,83,0
1893,68,0
1894,70,0
1895,71,0
1896,74,0
1897,80,0
1898,92,0
1899,104,0
1900,132,0
1901,69,0
1902,88,0
1903,77,0
1904,85,0
1905,105,0
1906,85,0
1907,101,0
1908,90,0
1909,84,0
1910,135,0
1911,96,0
1912,146,0
1913,175,0
1914,188,0
1915,242,0
1916,254,0
1917,266,0
1918,280,0
1919,235,0
1920,251,0
1921,290,0
1922,255,0
1923,275,0
1924,271,0
1925,257,0
1926,294,0
1927,259,0
1928,271,0
1929,248,0
1930,302,0
1931,268,0
1932,262,0
1933,278,0
1934,306,0
1935,250,0
1936,260,0
1937,252,0
1938,269,0
1939,233,0
1940,243,0
1941,216,0
1942,237,0
1943,192,0
1944,186,0
1945,209,0
1946,210,0
1947,223,0
1948,230,0
1949,232,0
1950,360,0
1951,314,0
1952,259,0
1953,268,0
1954,245,0
1955,197,0
1956,214,0
1957,206,0
1958,181,0
1959,190,0
1960,168,0
1961,132,0
1962,133,0
1963,118,0
1964,134,0
1965,85,0
1966,74,0
1967,96,0
1968,75,0
1969,82,0
1970,82,0
1971,73,0
1972,66,0
1973,45,0
1974,61,0
1975,44,0
1976,46,0
1977,48,0
1978,28,0
1979,36,0
1980,41,0
1981,32,0
1982,23,0
1983,36,0
1984,19,0
1985,20,0
1986,21,0
1987,22,0
1988,19,0
1989,16,0
1990,17,0
1991,21,0
1992,22,0
1993,16,0
1994,17,0
1995,17,0
1996,20,0
1997,20,0
1998,21,0
1999,13,0
2000,7,0
2001,19,0
2002,19,0
2003,12,0
2004,24,0
2005,13,0
2006,22,0
2007,22,0
2008,18,0
2009,22,0
2010,21,0
2011,22,0
2012,21,0
2013,25,0
2014,28,0
2015,25,0
2016,37,0
2017,28,0
2018,23,0
2019,27,0
