year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,7
1912,0,7
1913,0,18
1914,0,29
1915,0,36
1916,0,30
1917,0,44
1918,0,59
1919,0,62
1920,0,85
1921,0,85
1922,0,106
1923,0,131
1924,0,154
1925,0,172
1926,0,191
1927,0,195
1928,0,172
1929,0,223
1930,0,207
1931,0,187
1932,0,204
1933,0,142
1934,0,141
1935,0,157
1936,0,114
1937,0,125
1938,0,145
1939,0,127
1940,0,93
1941,0,98
1942,0,91
1943,0,104
1944,0,127
1945,0,80
1946,0,101
1947,0,90
1948,0,116
1949,0,108
1950,0,89
1951,0,83
1952,0,79
1953,0,86
1954,0,73
1955,0,87
1956,0,71
1957,0,75
1958,0,67
1959,0,59
1960,0,42
1961,0,56
1962,0,58
1963,0,53
1964,0,38
1965,0,44
1966,0,32
1967,0,40
1968,0,39
1969,0,29
1970,0,31
1971,0,21
1972,0,19
1973,0,13
1974,0,14
1975,0,13
1976,0,12
1977,0,13
1978,0,12
1979,0,8
1980,0,10
1981,0,9
1982,0,10
1983,0,8
1984,0,8
1985,0,9
1986,0,5
1987,0,11
1988,0,9
1989,0,7
1990,0,5
1991,0,5
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,5
1998,0,0
1999,0,5
2000,0,0
2001,0,6
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
