year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,8,0
1926,8,0
1927,6,0
1928,5,0
1929,8,0
1930,0,0
1931,0,0
1932,5,0
1933,6,0
1934,0,0
1935,9,0
1936,10,0
1937,7,0
1938,15,0
1939,38,0
1940,41,0
1941,68,0
1942,85,0
1943,190,5
1944,161,0
1945,137,0
1946,193,0
1947,238,6
1948,253,6
1949,251,0
1950,244,0
1951,249,0
1952,250,9
1953,240,0
1954,244,6
1955,196,0
1956,173,0
1957,196,0
1958,197,6
1959,190,6
1960,195,5
1961,299,14
1962,246,11
1963,276,11
1964,266,9
1965,232,7
1966,291,0
1967,418,6
1968,399,5
1969,493,11
1970,657,12
1971,877,17
1972,1704,32
1973,1292,20
1974,1108,24
1975,1103,23
1976,1009,31
1977,948,19
1978,1095,29
1979,1085,12
1980,1047,12
1981,1036,12
1982,1074,15
1983,945,9
1984,1002,20
1985,1195,30
1986,1007,25
1987,1072,36
1988,1024,38
1989,1003,44
1990,985,40
1991,837,40
1992,892,33
1993,997,35
1994,842,22
1995,692,19
1996,691,8
1997,564,11
1998,530,7
1999,407,10
2000,443,8
2001,337,11
2002,328,6
2003,304,6
2004,285,0
2005,251,8
2006,255,0
2007,246,5
2008,191,6
2009,180,7
2010,169,7
2011,156,0
2012,127,14
2013,118,5
2014,140,0
2015,133,0
2016,91,0
2017,106,0
2018,80,0
2019,73,0
